,Mass,R_eff,R_eff_obs,R_50,R_50_obs,R_90,R_90_obs,aspect_ratio,aspect_ratio_obs,effective dimension,effective dimension_obs,sphericity,sphericity_obs,f_n100,f_n1000,SFR,Z_mean,B_mean,B_mean_obs,T_mean,T_50,T_90,sigma_1D,sigma_1D_obs,Mach,Mach_obs,f_atomic,R_galactic,alpha,alpha_thermal,alpha_turb,alpha_magnetic,alpha_obs,alpha_thermal_obs,alpha_turb_obs,alpha_magnetic_obs
604,853891.0859988874,47.121664656354625,53.56380087829176,37.46516474145415,45.517751557205074,68.90480226962868,78.76594454401274,2.0624284355940468,2.53432836761991,2.4500494251386273,3.675074137707941,0.9086738899799895,0.8954996467823136,0.4492589202306306,1e-10,1e-10,1.730533196412472,2.283584091314243e-09,1.943657779473406e-09,38.98469971292624,30.197293110499746,58.09220618317125,3827.446311904168,4724.12929149331,8.258419080250947,9.117672607777076,0.0021892511400227743,8542.909359939227,1.5745089563935544,0.010339094761162477,1.0556081158491681,0.5085617457832238,2.4386305602638205,0.01401495569282024,1.9418177482013945,0.48279785636960604
605,435926.36650076555,28.735802134284338,32.33323278304304,24.010370172255364,26.0953878531922,45.90399259502225,55.29959949535433,1.7837917304335582,2.156882288908304,2.4882063860475623,3.7323095790713436,0.945320933843325,0.9264231118516154,0.6162955260330423,1e-10,1e-10,1.9926447024449307,3.2746947795618277e-09,2.932409544730184e-09,33.68668814654465,18.616206716742635,59.068740598808006,3856.1093300634657,2481.179833285703,9.918465057304306,5.151555700783427,0.000325466979208211,7581.532371071649,3.1394773191738836,0.01187188735247749,1.434909752464706,1.6926956793567,1.2075171203772797,0.014319337859046953,0.6333568700918287,0.5598409124264041
606,593751.2143777797,31.920651185032003,30.899046737962898,26.61412787658008,20.72188820344113,45.36806664435145,49.979068091670065,1.4585828319787129,2.5584308440470442,2.5210366580424224,3.7815549870636334,0.9812212398433242,0.893564762451175,0.5816948434294983,1e-10,1e-10,2.1737018978568456,2.045893380315437e-09,2.102274003095387e-09,70.96447210739278,54.5344672152051,148.8168013851964,4712.655360153843,2745.792816108739,7.585507363595209,3.927865351300184,0.006871064821576733,6005.2248795770665,2.319841860073764,0.020059952246470433,1.675421766447803,0.6243601413794906,0.694740145362533,0.02116460539303049,0.5442170055944395,0.12935853437506312
607,718487.1749876752,41.08575486871704,43.05021575575956,39.93061667801605,40.56884398455506,55.58509176649452,59.630218919359535,1.5865595547594131,1.424171756056622,2.535129073117095,3.8026936096756425,0.967637236215046,0.9835760993694084,0.383709590368728,1e-10,1e-10,1.5374952542122444,2.6805085241916702e-09,2.033399624321272e-09,64.85160963350805,38.558752252161064,124.7972873786397,5770.449071443261,4216.134899916626,11.176251839748565,6.3090422188987585,0.006774250001400639,15491.143309682167,3.631613586277123,0.020007729248080062,2.739360114029609,0.8722457429994346,1.8110374966453477,0.02226925562953192,1.4773429276811132,0.3114253133347026
608,3719950.120688771,98.95261009074241,98.84502053914592,90.33127538487261,91.70541081114784,145.24504640395207,143.9127251412482,2.1959620552229686,3.394110740783848,2.4003208313430333,3.60048124701455,0.8951912028528426,0.8309822236516022,0.6778994725653906,1e-10,0.02873508526131551,0.38896777791208403,2.1783486125427162e-09,1.942394317629606e-09,179.9323883605311,76.0364979946006,413.8186359770866,14250.393825179048,14092.416355882282,21.06762960506936,12.66018665842475,0.02073737886492666,2926146.7111216397,6.270259853345969,0.022841707726190357,6.0292539669953396,0.21816417862443963,7.641576145976911,0.027400321130335012,7.319554015785888,0.2946218090606874
609,723937.8573387667,38.25281734011798,44.09689469634257,30.089439145618,36.411608397907436,62.50194553223241,68.28971317385472,1.7318057604054464,1.6869804814645484,2.4900657173260194,3.735098575989029,0.952298529969054,0.9646948354213599,0.49836788466619003,1e-10,1e-10,1.8739691429248173,2.2665141481211212e-09,1.9097796666474415e-09,42.16739325605674,34.793505022359135,72.96519633407694,7026.769598379699,8252.707379495962,13.937649479000301,15.315013524670656,0.0005202906322865353,10981.46767583761,4.28673577830487,0.011453175310573,3.6834906982326547,0.5917919047616423,6.066941353208466,0.014720145488348595,5.7543413569321995,0.29787985078791734
610,366379.8825398918,30.748358493124716,35.209635710181836,25.735232473589523,28.72873988138929,40.45461476359021,47.376992368731266,2.0133974999378355,2.691520950894809,2.4371421384794383,3.6557132077191574,0.9175136382202286,0.8829959920026924,0.47158275258520815,1e-10,1e-10,2.022272628918788,1.997665170704533e-09,1.1370689489962165e-09,28.638081909463537,25.599296764476136,40.80725296750985,2545.0743055034195,2958.1749930450474,6.615922651429271,6.661334055298761,0.0006704625374019946,5878.536758459425,1.7300590015678015,0.012486854669027748,0.772822841721833,0.9447493051769407,1.3498148296554504,0.01577257017397622,1.1664701903396388,0.16757206914183542
611,665926.9702033245,41.04529511409512,44.03819216837408,40.383766572640056,41.43909971129497,54.49228668527838,63.8313928620368,2.020727907628662,2.39493375070268,2.476337167608791,3.7145057514131863,0.9117228112238661,0.90680082393427,0.4443397692096613,1e-10,1e-10,1.45305499489473,1.8829200478878737e-09,1.5635325483596327e-09,41.57985168832239,32.81520005261047,70.59679231305343,4602.551658137485,5967.064339129525,10.128525972239977,11.151378786381281,0.0009700348966843464,20098.430083597978,2.1661454213633333,0.012446068252206908,1.7365464085479208,0.4171529445632061,3.5164954208955166,0.01575848427273306,3.266031193444519,0.23470574317826445
612,815283.2695751019,33.092489004013615,32.45028733529072,28.679960503975607,28.692052183623904,52.34534344837835,54.793450454134586,1.8198636580199563,1.5052794250469832,2.4657809755840683,3.6986714633761024,0.942372142128744,0.9781366770818992,0.6977332731668251,1e-10,1e-10,1.9478308653089695,2.359191228548779e-09,2.076259658881683e-09,60.42862441749404,50.64692871954399,91.53716230239499,5192.5691492886235,3308.20806929566,9.104151835994049,5.128386850233096,0.0009215233585598837,7121.705673489576,1.8814680952220988,0.012930216296663405,1.5811028137013055,0.2874350652241299,0.6994071322945273,0.013784193255928546,0.6042152172229992,0.08140772181559963
613,470466.65225916944,35.33517013880989,29.018581779130134,32.91543608877128,27.32814399984911,50.44012717654243,43.34562089492467,2.0229508384742014,2.5926116178076435,2.4306040400427897,3.645906060064185,0.9168749502914548,0.8908314331705016,0.48698492368499985,1e-10,1e-10,0.9950553102059633,1.6178798405128527e-09,1.307136723627221e-09,32.98902749634699,30.038470344195055,55.837975351034494,1936.1421954743355,2970.0355608670766,4.780138381729567,6.231408296691087,0.0003475407156044996,17588.8403981605,0.7559319964851088,0.012612124609076908,0.3933476659385837,0.34997220593744804,0.8283111268087207,0.011661260039393447,0.7546866123904687,0.061963254378858454
614,743407.4628441974,43.30968121196811,36.77394785116347,38.243179645222085,27.990715066519577,64.08135748679344,58.266530416449505,1.9449015867646058,2.1855429458681193,2.4716754188876013,3.707513128331402,0.9236677818394701,0.9240475881528518,0.5263491462826914,1e-10,1e-10,1.0164094028116555,3.678933362225825e-09,4.1770206286920995e-09,111.1084108499921,63.55887061899976,285.78097149183264,6683.022170732948,8122.81275404051,8.690847471002616,9.28629101289777,0.008370665903574936,4065239.9752045856,5.102203280916824,0.03242676073252202,3.5065288505808554,1.563247669603447,5.212180952388143,0.03149842975847321,4.527122357262976,0.6535601653666945
615,902216.730231349,47.4261756065921,39.87299715035635,38.861472941041626,33.7235603821821,73.22760413375504,62.257702911664495,2.3210197617255903,1.8240483320802712,2.4068217774231746,3.610232666134762,0.8759108988334888,0.9538286780335873,0.4827539764502209,1e-10,1e-10,1.780909450336833,3.604286448009515e-09,3.864125794951653e-09,94.78867847473052,57.14904048845515,171.7384058616543,5835.455940314416,7195.042061376201,9.068279349329682,8.905625296682153,0.008270748647612347,9235.179025803427,3.650919631822541,0.023958816315468607,2.297547315223854,1.3294135002832186,3.722308271909122,0.02400784080979291,3.173442903486701,0.5248575276126277
616,2344628.5823804503,64.6852788712701,63.972320830356615,56.19393992533254,54.04244011578937,97.59188170862465,100.74570760241316,2.1439098139657267,2.277696368827022,2.4532433765987314,3.679865064898097,0.896001364539484,0.916427541530834,0.6542629528513071,0.038374771998517535,0.08928835555520996,1.4690757576467814,3.3494922853492426e-09,2.021332847588169e-09,148.9078897986632,62.72874794806775,287.5166062289072,11583.478003120803,7682.367053136656,18.089199241680323,7.58657078234191,0.01307014128669648,14087.355888593802,4.85732937199462,0.019103026755782505,4.327936852531543,0.5102894927072931,2.3977877974521045,0.0232843645190956,2.23359365611429,0.14090977681871897
617,1794395.116282472,48.6913580106961,53.50031972253511,49.32480528162429,53.105811707665076,68.18473946235963,71.94992953896923,1.8461544398500154,2.0242012481105838,2.4994970398102234,3.749245559715335,0.9352418584856254,0.9374224622802447,0.7778557309936054,0.019048071418736597,0.0608586548896266,2.5314595061746012,2.7784258881377323e-09,2.345113597306527e-09,57.137264370874846,36.59554272595007,100.4119907937551,9646.028227628967,9315.01817796937,17.665100338814728,14.850234118333015,0.0016259176195168035,3640.0648204798404,3.5495180056754925,0.007423817301890926,3.288279697660615,0.25381449071298656,3.75657287173059,0.009763069274400762,3.5884072171503796,0.15840258530580986
618,357926.36850585876,26.049098824921376,28.853558165236816,21.433546292579376,23.242355187713272,37.44903879352354,44.86571314723086,1.5577817775397564,1.70515503042281,2.507907059020104,3.7618605885301557,0.9723728706291531,0.9632812803287228,0.6519206156887789,1e-10,1e-10,2.586879040893564,3.837976224529621e-09,2.3808053490576e-09,157.50815860948106,69.59285477313777,414.32217225302065,7989.889769352738,8154.1581042036405,10.438663227955786,7.829552060000388,0.01706197213345273,3698.906574179518,9.763038935258132,0.06728325331901307,7.1771430044023266,2.518612677536794,7.854546262221747,0.07276748517298587,7.434640068842134,0.3471387082066275
619,903154.1295687178,46.21095165780577,43.659570174745525,46.79595079011917,37.10431428365859,63.84442240581277,65.25770008548375,1.4896730971687862,1.5654704348640656,2.5046500134706773,3.756975020206016,0.9789837222454764,0.9738469811132822,0.36192560051424943,1e-10,1e-10,0.3780172007510718,2.3599985760090537e-09,1.8478829440578802e-09,87.31568844534868,63.712930837330674,185.42099495714717,4017.328127693368,2280.5256384868017,5.6509909291194,2.941021051904237,0.0035664671371210543,2928665.267581072,1.822257394182984,0.022843924102095917,1.152354835408431,0.6470586346724574,0.5450976440806048,0.024190146307585786,0.34872534380987563,0.17218215396314332
620,295720.6822926117,28.750824299746736,27.387895483980458,26.78663863387815,23.239961516147368,42.262430254908,34.37905319167706,1.4625903528854314,1.9286531640232634,2.5848261009171565,3.8772391513757345,0.9789607403505279,0.9453037911725894,0.30451582128555194,1e-10,1e-10,1.7353674135209394,2.0658108944356083e-09,1.279927387910031e-09,160.25485471446984,70.80228489969096,514.1725563281013,10683.62935447075,10126.617991243997,15.467870324332916,9.639802702475611,0.023346549595095634,12978.301115923425,19.38136547906691,0.09733854172612941,17.7401347003947,1.543892236946076,13.377890847823764,0.08505831710332797,13.173519725635423,0.11931280508501296
621,353482.9737468635,31.174773601493342,36.66276720583619,30.768580520662077,35.70013248816957,42.36718395919714,51.777066294751116,1.4865557733537342,1.2622362071675512,2.499612566522192,3.7494188497832885,0.9793313070988596,0.9928153621911064,1e-10,1e-10,1e-10,0.5862285234798038,1.777751723456539e-09,9.594568733280057e-10,97.46913861133437,72.67157092004962,184.92586693245605,3654.078196979879,5253.6496774804555,5.111602031911084,6.412640023912838,0.0037662201650113802,2284417.9017701945,2.708726886147639,0.05015190428723467,1.878182958644216,0.7803920232161878,4.179390241816461,0.057936532352343695,3.970772178099059,0.15068153136505838
622,817993.1054761992,43.42395178375524,44.86171983939567,34.04000181818812,40.44100654135829,62.616186356702116,62.349192357974374,1.9469096184118084,2.056994209370634,2.479005275635689,3.718507913453533,0.9225315356063921,0.934706467085973,0.43635016290780615,1e-10,1e-10,1.828241015894516,1.699064050588846e-09,1.6111489165282184e-09,62.79716074400152,36.62631459902405,87.74801976795177,4616.23279555143,6801.750190413866,9.536181881786431,10.34332065812852,0.00492746823143253,11657.035664752231,1.853111331209264,0.017435521986582683,1.5476630585451439,0.2880127506775375,3.716974640736428,0.019737625879091666,3.5193595628907626,0.17787745196657326
623,535530.5375475639,42.68906968915507,51.25418942095469,40.307856564239714,48.56635518603681,59.18124147673605,71.03036204597306,2.43407161559022,2.5907901303026817,2.359515143525416,3.5392727152881243,0.8663007231197204,0.890976771041206,0.3846203466482038,1e-10,1e-10,1.545765015530851,1.3978659042503635e-09,1.1833399521302498e-09,37.41863854375374,26.34003132039746,49.86801117959029,4243.658517527187,6375.545555249995,10.269806037356483,12.559798666376173,0.0007452892849352244,13042.277819162458,2.1516528982503877,0.014284625196809573,1.8545286913401628,0.2828395817134154,5.798001037965602,0.020523987410436463,5.396048501839507,0.3814285487156576
624,977998.3600156531,60.95381174325976,69.87446137825195,48.601380623381914,51.979197858858214,96.27085555330045,112.26977481658999,2.5845194028212535,3.7179768264544597,2.3646635525028272,3.5469953287542406,0.8442611854253297,0.8092673077230066,0.28051616604195906,1e-10,1e-10,2.065990410331265,2.268505546662904e-09,1.8427534211370871e-09,66.47452839982338,53.043647209183256,100.26004734134577,5864.16589112661,6847.997781225798,9.12948207521595,10.121509658800376,0.005066446610024755,4381.980420820005,3.3128541542529497,0.018727168425765838,2.6021359843625183,0.6919910014646661,5.632575071800296,0.02721850329586783,4.6473307013243215,0.9580258671801057
625,290371.0606922074,25.62136291206013,25.474760364114296,23.05094018383777,23.063025540242936,36.88692247205127,33.890261629261055,1.2759509856374986,1.567193713135492,2.641303246331518,3.9619548694972773,0.9920916446776772,0.9737214581323322,0.3736317469687881,1e-10,1e-10,1.399209626065346,1.012964959366005e-09,6.82989002076451e-10,150.7314510493553,40.64094301689746,403.50251582026567,8855.489070641866,7953.613818588752,17.282495727527696,7.806778829620093,0.03901419099456427,14952.845344202362,11.54399941393633,0.09037938108839623,11.17848036043119,0.27513967241674336,7.8002306587528585,0.07578605227924903,7.698068764519545,0.026375841954065723
626,1050510.686950443,44.51567594538912,34.34046565871634,41.47962607312747,27.72960346594925,62.01698227485965,54.27399920477957,1.5914682346652587,1.397345735562591,2.5554182518431334,3.8331273777647,0.965692802322877,0.9852723743750663,0.6150936671057966,1e-10,1e-10,2.250402938460064,2.417168476935919e-09,2.089350710409252e-09,65.45160836013697,48.58999387155622,120.5328829864392,7859.0961452882175,8984.27171556841,14.01989381564107,13.38233914513771,0.0024944453335142835,3876.394365513179,4.190840653905593,0.01425913567483169,3.662832913730391,0.5137486045003701,3.7344188991181824,0.012261812103393901,3.6598852606115924,0.06227182640319552
627,302739.04459600075,28.831721844125827,29.297280820849707,25.601567884843934,29.17400054915373,40.00284206610354,42.56904846854643,1.7632466801973514,1.8525601438207073,2.5365694114631223,3.8048541171946835,0.9436313873962946,0.951520000886371,0.5517027169994589,1e-10,1e-10,2.0606765206424407,2.378820923152622e-09,3.1303761031643952e-09,164.0395561684577,86.84621260979748,447.10714738327835,5684.800805297643,7381.144666373325,8.621981320250816,6.944783956904642,0.023132094313426443,7824.48356795726,6.360912152349309,0.09323067472017606,4.748165295821427,1.5195161818077056,8.295774735278883,0.09097793858634147,7.313113634034119,0.891683162658422
628,984934.4127246373,46.840738132943194,47.50542669516335,43.64518115422051,40.96968193508462,66.35239796766355,71.06006824945317,1.3876931095051839,1.6089006055362893,2.5388848387263345,3.808327258089502,0.9859049933597303,0.9706426362395584,0.485972486318177,1e-10,1e-10,1.859732394497707,3.788495146544026e-09,3.2360529674529107e-09,412.1095324535684,315.63765983095635,863.9361093727156,17073.67927418034,19497.52770300495,17.067334582426305,11.573974770984263,0.04637005932992533,8049.48196472971,21.196302365121586,0.11014530643659544,19.628813365894455,1.457343692790538,26.168878742845294,0.11391402588268393,25.432614770635496,0.6223499463271146
629,521072.5319503198,36.43424266953348,42.30557105978122,30.868665085065775,32.20211672837348,50.24746238381706,60.61960399133965,1.8889665819938153,2.1591550217970945,2.485124316920825,3.7276864753812378,0.9304650681679068,0.9262346793882237,0.35696666181273246,1e-10,1e-10,2.0369616073186725,1.565187466474148e-09,7.91754692793081e-10,28.15729357499121,26.238521554126883,38.615513292490554,3590.981369348381,3579.3994010566194,8.713662121026143,8.128754773007023,0.00022307697663925818,8487.817078659407,1.6620241876480715,0.01024530834134177,1.2846518997177396,0.36712697958898993,1.5396515456350617,0.01310143658948715,1.4428318241976308,0.08371828484794391
630,523749.998103961,40.448226189068706,45.96288789811463,25.577865328957564,30.86821401798149,63.45819164101934,75.31925877958045,2.768956910168614,3.292478207877321,2.3493270794083996,3.5239906191125994,0.8213538108251487,0.8380903712867535,0.542600578612676,1e-10,1e-10,2.708534849017448,2.4222780168718936e-09,1.5614633326909276e-09,50.866486844268245,37.59178431511887,86.11221453601952,6577.549529916869,7379.403507708112,11.580217881727055,12.46851413413539,0.0008490940987712081,3036.741368380832,4.635515422137604,0.01660609445612335,3.866118768186145,0.7527905594953349,7.103227363615174,0.025582539066358337,6.6285998013000285,0.44904502324878703
631,545621.1617097886,34.973245940578806,39.03057615300757,31.69112691202532,36.428737499909126,46.52345907314299,51.21163792050652,1.4757332988542122,1.387869787451354,2.461214368029281,3.6918215520439213,0.9802555594708677,0.9858577968326278,0.5781208316762577,1e-10,1e-10,2.438465087967752,1.8059971745331652e-09,1.199032202469227e-09,41.13673220906231,25.611357114245443,41.815414968735354,2934.1816011937412,4256.946500930199,6.547388544169775,7.998206503075939,0.00447996731627287,3921.1207183646657,1.1082640313933294,0.014496283284202533,0.7719964985646971,0.32177124954442976,1.9417983224221138,0.01686444970689545,1.798068156782032,0.12686571593318638
632,421811.6782646758,26.00217004623484,21.861505502384535,25.51976190572214,15.58080452558699,33.63328993443648,39.496719252941496,1.607439333645871,1.6004155246412681,2.560652835314898,3.840979252972347,0.9632594372693553,0.9712751248649398,0.6568849212854084,1e-10,1e-10,2.495735540031219,2.7751376851769607e-09,2.29185004007377e-09,139.84187371080174,92.01304338735319,352.4394347448342,12446.20741602065,10436.482995159284,17.309044817320878,10.635180571274281,0.017089126728487503,3507.3852313456096,15.547536296695428,0.05045993126499805,14.502930945080719,0.9941454203497133,7.947940281384789,0.041536254346199765,7.830073087900622,0.0763309391379668
633,5919726.40020391,133.797258259535,156.9189917150518,106.07051684117317,125.02406994662603,212.95052757870317,251.5775114540752,2.6393432108992982,3.279518766061619,2.338145107439327,3.5072176611589905,0.8407232294158784,0.8390069688870396,0.726576616429879,0.021878189758705435,0.0525627723754507,2.8670942103653347,3.243364919821883e-09,2.877711346132516e-09,341.59289915914667,95.03520390499672,577.6755792090169,22128.867046732143,19031.52456292053,28.478998637212616,12.408762663257876,0.03142162235865342,1460.131625194221,11.228093712323934,0.03796207692567657,10.891831677293775,0.29829995810448284,14.991173046978815,0.05189330571408241,13.317326359261457,1.6219533820032743
634,1680443.129576371,54.77894020961281,60.71463031970876,46.45812011363402,45.70863665765052,78.79753700244054,94.91431222278614,1.5557639005486155,1.9658964157028038,2.624075563956459,3.936113345934688,0.9652994256039452,0.9422392611533056,0.5165763484806852,1e-10,1e-10,1.6069965828166541,2.7043466691687744e-09,1.92223522571363e-09,58.66485347257618,42.12746196471626,109.84100243805726,6932.974050239084,3508.986975696851,13.718968440505789,5.5208007895744435,0.0024117628410279535,12906.707348114214,2.5606771142455784,0.00948780162691803,2.1191906451690015,0.4319986674496589,0.8304818512246513,0.012147199231452055,0.6170623620019221,0.20127228999127725
635,1187978.0834721865,46.423466445858146,41.89859548526399,37.910648484358425,32.61569481384935,70.77140491433023,68.11510287326072,2.174812271772787,1.8399280528367672,2.4311347015919154,3.646702052387873,0.8942702640872772,0.9525444593522513,0.6016394561332294,0.028082592522241098,0.04642557316215167,1.4705181917208547,3.73949031574881e-09,3.7161909933988233e-09,99.41123026512992,55.023589129289675,211.7777323569779,7948.52749938171,6482.271296218963,12.89665557203481,7.8346354688974,0.0075145202940445355,13237.769674509615,3.931112670548121,0.0182604427069838,3.0973226546989623,0.8155295731421751,2.4170744547570364,0.020093477896948708,2.0556134555839622,0.34136752127612563
636,2984984.133428056,59.91462565318011,55.42647516245768,52.93617807819087,47.0111621705797,87.94409744752245,79.09542592550756,1.2779657308826031,1.439138431167243,2.686881042787828,4.030321564181742,0.9918579605658374,0.982605977955247,0.8125701510361232,1e-10,6.065010707167201e-05,3.116862152095031,8.427078008456003e-09,6.526121434081455e-09,621.8685311568014,274.493783325683,1655.899958348425,33597.22085116854,40383.73441325152,39.11417389724913,19.514907731384454,0.040556177085330436,67.73508752522176,31.434588732847736,0.07096755588050767,29.52785038064399,1.8357707963232388,42.58022228834673,0.06617629409455106,42.00337589123596,0.5106701030162244
637,283367.98619149777,30.866248765340025,29.217563731761437,31.691220171002605,23.578219110070645,41.937264233668735,44.13743428247829,1.8197376723039485,2.513743852665395,2.4779569725082933,3.71693545876244,0.9412279479010782,0.8971568646330383,0.07197786095897983,1e-10,1e-10,1.5561703621985157,1.785737481203223e-09,1.8601285672749158e-09,80.01217285517359,65.10183342682483,165.04943590692315,2821.8661820051793,2551.161124734902,5.098154851860507,3.4369180073059447,0.009891811867336453,15765.387657028394,2.746686046948712,0.05063894718972413,1.3375861896147672,1.3584609101442209,1.3335706239109193,0.047280048078162176,0.9308184911800136,0.35547208465274344
638,269718.24103062984,29.462126512705662,30.39707036164926,29.143227877258326,25.799743926240602,42.52965503209084,48.90811354441142,1.5971348172466795,2.2666894074464095,2.54510256813915,3.817653852208725,0.9656869267230832,0.9173357425905003,0.1862216500280721,1e-10,1e-10,1.3655949550342303,2.0727152307223664e-09,1.7035464204638404e-09,721.1695687210051,403.07354696592694,2005.802808912684,12840.159272744972,12040.428100779798,7.946305463936037,5.4029698967344295,0.13722031387661138,13186.515030050768,31.109371479955552,0.5730452546576308,28.316220746536356,2.2201054787615635,23.513476824304835,0.46578707282150233,22.66215869753471,0.38553105394861675
639,577517.09023467,40.98417684612222,45.700955572573996,38.51598024148026,43.71651341013755,58.00936493670103,65.00980677353957,1.8920783684743907,2.9116207862564023,2.478936420275371,3.7184046304130565,0.9306753753636233,0.8659901843682865,0.3746300624136028,1e-10,1e-10,2.372889904596773,2.444925087174187e-09,1.7472890491359161e-09,52.85624628138992,43.65146351146845,93.45642457435933,7634.24509179294,3238.7704583709024,16.70087653842302,5.368356220903244,0.0027178067112286763,5486.99857831112,7.005785387677203,0.01929200922603199,5.7975962132440895,1.1888971652070823,1.6273539120463194,0.023970957747680183,1.1513749807687126,0.45200797352992644
640,1329242.3358097083,46.95522735070544,49.42008384781832,42.695885775520836,42.524785702776036,65.72972085934698,72.70568040940614,1.3765056777746878,1.357755567121879,2.546000924977479,3.8190013874662183,0.9865573601399079,0.9876671818746011,0.6970730435952903,0.019999793956679102,0.015845197593035813,2.525564677907525,3.6665505075068953e-09,2.97393259291254e-09,269.00466937640783,139.05004556270936,702.3851823968057,17271.245674998383,11399.394336753818,19.79839367666182,8.375508495855696,0.015530349537952737,2299.4806530698843,14.760297474986192,0.04760491173753824,13.913040487826274,0.7996520754223794,7.096611827539313,0.05731756871029412,6.7012971648149,0.3379970940141195
641,1288045.4994635822,53.55582353003821,58.86534514211073,43.93254130261495,47.117124110332625,82.933051848273,93.30760074908018,2.253837352245391,2.877047501039684,2.414592913457605,3.621889370186407,0.8847418267117063,0.8686201668717305,0.48705002914912615,0.021646203132976327,0.01712845089600811,1.5073456391434177,2.9843238928344134e-09,2.7772720093465843e-09,93.43782392658365,64.18919406604593,200.91019251876375,7288.996102419815,7432.409273161276,11.097434310811817,9.265685905466677,0.003754743267072258,14344.431297699526,3.5135570308191277,0.018386796457505825,2.8393479095557876,0.6558223248058347,4.158125795562955,0.02447258437903206,3.501738672144298,0.6319145390396247
642,743319.6377955573,39.4541439436928,44.09761709916263,34.80025591757095,34.922040757458014,56.14433741131276,67.56802989415057,1.5898991365549886,1.7483490765006795,2.49560919478237,3.7434137921735555,0.9694792058184067,0.9598849431562516,0.4829420312829047,1e-10,1e-10,1.5656223922369743,2.2949230246971823e-09,1.7068311252157861e-09,134.94118905311447,66.91827231914384,336.3459009466372,7962.598437782774,9575.393452518101,11.629212300070172,9.933302863952942,0.014790825612943093,13644.382227671653,5.256807570807248,0.03768489210671738,4.61242798704199,0.6066946916585403,7.816399154718405,0.04587886623085645,7.544818226555736,0.22570206193181203
643,305574.69716978434,31.659098080093745,31.72025584559086,28.097567214329516,26.372598788583197,49.754481867269945,49.2465305129668,1.5183948326604133,2.2432198643571315,2.5362535463482785,3.8043803195224175,0.9752667076603403,0.919274243213508,0.11294925127527997,1e-10,1e-10,0.40003496224965784,1.6001336275320793e-09,1.258394009769458e-09,92.83747961406306,69.35043608878969,171.25856919061226,1987.0453340225915,2438.4878931451735,2.7353411777878454,3.0497781479431953,0.006132560727332259,2925021.58108769,1.5529993656682264,0.055026953649734145,0.6328655325828415,0.8651068794356508,1.1057452315106489,0.0552295191121351,0.8561631038103872,0.19435260858812659
644,539527.096069665,47.002890143251655,51.31079945377995,41.43384648799816,45.93436678646739,70.11072463096454,81.5354157035315,2.458985963249479,3.8677247986297374,2.3748879478284706,3.5623319217427056,0.8604946417705905,0.7996963755128869,0.29220948592801316,1e-10,1e-10,1.7025089236922406,3.6301553513485596e-09,3.2182847817177877e-09,99.56429860859934,53.91870575511645,177.4781405569806,6185.136584388009,5947.249987408467,10.036967061547006,7.182467840870189,0.012405449791150547,12478.705941741233,6.177791710093408,0.04297499716666966,4.078918496575985,2.0558982163507546,7.511960556613479,0.05426599719340209,4.665776355317953,2.7919182041021244
645,353616.3464067701,32.503907322623775,30.327929478174422,31.535996424686747,29.162742748628666,44.42138660540461,53.95188765675311,1.5104983099206477,3.4880727434027006,2.4700849349247296,3.7051274023870944,0.9778438854927749,0.8245364278675352,0.1739876823747219,1e-10,1e-10,1.9459341722152206,2.978206795897552e-09,2.9565697991421457e-09,149.10790424404942,87.0846596246193,273.1006092721199,8520.289703275817,4799.518313089415,11.50929122862968,4.736490116942553,0.01789759399173274,9808.041769096342,12.950136128812888,0.08506880080075514,10.630636324951011,2.234431003061123,3.4830769605011827,0.07328915656712476,2.74032292696609,0.6694648769679674
646,1684952.7629973684,78.86856178002463,78.05173043790188,65.40532933366143,67.56342836259344,119.26908051832365,115.84038080745539,2.938353872081757,2.8959533791470515,2.312851109565596,3.469276664348394,0.804971437055376,0.8671800441540884,0.5445504370816033,1e-10,1e-10,1.4700800880092857,1.9678902151703274e-09,1.4981610106962963e-09,86.67276985012766,65.33709564488008,154.65345969013498,7421.096416563409,9502.026356921275,11.785890973408131,12.299407998326199,0.006799175944530278,14976.761812860272,3.102819155919295,0.01656367804521854,2.803583006116758,0.2826724717573181,6.15641874158931,0.023009443252925164,5.8012726428794466,0.33213665545693777
647,2329945.673957228,111.30729136160471,105.08655989096744,79.71812134724438,73.7417162342894,188.0974026701415,180.01671790223017,3.474395713847686,4.7359386008044195,2.263441556699206,3.395162335048809,0.749157823053204,0.7495522663472028,0.4695884104547557,1e-10,1e-10,0.39815403241107256,2.4495079272036632e-09,1.9654306769958765e-09,133.17383925586762,87.53069763188395,254.00306988904282,6850.817230597487,8033.032657628644,9.310947981926887,8.388404950382926,0.013317095309087534,2927062.3845032468,2.5221636429685987,0.022381503442572198,2.093988575635393,0.4057935638906333,5.053732380906245,0.034423016829778046,4.036978668062373,0.982330696014095
